person_id,person_name,election_id,ballot_paper_id,election_date,election_current,party_name,party_id,post_label,cancelled_poll,seats_contested,homepage_url
69746,James Cracknell,local.oxfordshire.2025-05-01,local.oxfordshire.henley.2025-05-01,2025-05-01,t,Conservative and Unionist Party,PP52,Henley,f,1,http://www.cracknell4colchester.com
25688,Elisabeth Marjorie Geake,local.oxfordshire.2025-05-01,local.oxfordshire.henley.2025-05-01,2025-05-01,t,Green Party,PP63,Henley,f,1,https://oxonsouthandvale.greenparty.org.uk/
121351,Neil Doig,local.oxfordshire.2025-05-01,local.oxfordshire.isis.2025-05-01,2025-05-01,t,Green Party,PP63,Isis,f,1,https://www.greenoxfordshire.com/
6531,John Orrell Howson,local.oxfordshire.2025-05-01,local.oxfordshire.jericho-osney.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Jericho & Osney,f,1,https://johnohowson.wordpress.com
6373,Laura Gordon,local.oxfordshire.2025-05-01,local.oxfordshire.kidlington-north-otmoor.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Kidlington North & Otmoor,f,1,https://www.lauragordon.org.uk/
122136,Hamish William McLay,local.oxfordshire.2025-05-01,local.oxfordshire.kidlington-west.2025-05-01,2025-05-01,t,Reform UK,PP7931,Kidlington West,f,1,https://www.reformukbaw.org/where-to-vote-for-your-candidate#kidlingtonwest
8832,Rosemary Morlin,local.oxfordshire.2025-05-01,local.oxfordshire.leys.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Leys,f,1,http://oxonlibdems.uk
45050,Eleonore Rebekka Vogel,local.oxfordshire.2025-05-01,local.oxfordshire.marston-northway.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Marston & Northway,f,1,http://oxonlibdems.uk
109215,Emily Frances Scaysbrook,local.oxfordshire.2025-05-01,local.oxfordshire.parks.2025-05-01,2025-05-01,t,Independent Oxford Alliance,PP17505,Parks,f,1,https://emilyscaysbrook.com/
52196,Gordon Lundie,local.oxfordshire.2025-05-01,local.oxfordshire.shrivenham.2025-05-01,2025-05-01,t,Conservative and Unionist Party,PP52,Shrivenham,f,1,https://gordonlundie.org
122207,Stephen Nicholas Matthews,local.oxfordshire.2025-05-01,local.oxfordshire.sonning-common-henley-south.2025-05-01,2025-05-01,t,Green Party,PP63,Sonning Common & Henley South,f,1,https://oxonsouthandvale.greenparty.org.uk/
92680,Mark Gregory Beer,local.oxfordshire.2025-05-01,local.oxfordshire.summertown-walton-manor.2025-05-01,2025-05-01,t,Independent Oxford Alliance,PP17505,Summertown & Walton Manor,f,1,https://www.beerforoxfordshire.org/
75975,Viral Patel,local.oxfordshire.2025-05-01,local.oxfordshire.wantage-west.2025-05-01,2025-05-01,t,Green Party,PP63,Wantage West,f,1,https://oxonsouthandvale.greenparty.org.uk/
120076,Amanda Jane Rowe-Jones,local.oxfordshire.2025-05-01,local.oxfordshire.wheatley.2025-05-01,2025-05-01,t,Green Party,PP63,Wheatley,f,1,https://oxonsouthandvale.greenparty.org.uk/
2491,Heather Mary Kidd,local.shropshire.2025-05-01,local.shropshire.chirbury-worthen.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Chirbury & Worthen,f,1,https://heatherkidd.org.uk/
33783,Andy Boddington,local.shropshire.2025-05-01,local.shropshire.ludlow-north.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Ludlow North,f,1,https://andybodders.co.uk/
48990,Edward Francis Bird,local.shropshire.2025-05-01,local.shropshire.shifnal-south.2025-05-01,2025-05-01,t,Conservative and Unionist Party,PP52,Shifnal South,f,1,https://edwardbird.wordpress.com/
29638,Paul Anthony Donald Wynn,local.shropshire.2025-05-01,local.shropshire.whitchurch-south.2025-05-01,2025-05-01,t,Conservative and Unionist Party,PP52,Whitchurch South,f,1,https://shropshire.gov.uk/committee-services/mgUserInfo.aspx?UID=95
120056,Lucie Giselle Ponsford,local.south-oxfordshire.2025-05-01,local.south-oxfordshire.watlington.by.2025-05-01,2025-05-01,t,Green Party,PP63,Watlington,f,1,https://oxonsouthandvale.greenparty.org.uk/
120076,Amanda Jane Rowe-Jones,local.south-oxfordshire.2025-05-01,local.south-oxfordshire.wheatley.by.2025-05-01,2025-05-01,t,Green Party,PP63,Wheatley,f,1,https://oxonsouthandvale.greenparty.org.uk/
2877,Jeremy John Elton Lefroy,local.staffordshire.2025-05-01,local.staffordshire.audley-chesterton.2025-05-01,2025-05-01,t,Conservative and Unionist Party,PP52,Audley & Chesterton,f,1,http://www.jeremylefroy.org.uk/
88412,Matthew Charles Spooner,local.staffordshire.2025-05-01,local.staffordshire.caverswall.2025-05-01,2025-05-01,t,Labour Party,PP53,Caverswall,f,1,https://cheadlestaffslabour.org.uk/
119718,Stuart Andrew Bailey,local.staffordshire.2025-05-01,local.staffordshire.codsall.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Codsall,f,1,https://www.southstaffslibdems.org.uk/
120435,Christopher William Rank,local.staffordshire.2025-05-01,local.staffordshire.leek-south.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Leek South,f,1,https://www.christopherrank.co.uk
64718,Janice Silvester-Hall,local.staffordshire.2025-05-01,local.staffordshire.lichfield-city-north.2025-05-01,2025-05-01,t,Conservative and Unionist Party,PP52,Lichfield City North,f,1,https://www.janicesh.co.uk/
6951,Phil Bennion,local.staffordshire.2025-05-01,local.staffordshire.lichfield-rural-south.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Lichfield Rural South,f,1,http://philbennion.org/
76885,Paul Taylor,local.staffordshire.2025-05-01,local.staffordshire.lichfield-rural-west.2025-05-01,2025-05-01,t,Labour and Co-operative Party,joint-party:53-119,Lichfield Rural West,f,1,https://paultaylor.online/
116531,Richard William Howard,local.staffordshire.2025-05-01,local.staffordshire.needwood-forest.2025-05-01,2025-05-01,t,Reform UK,PP7931,Needwood Forest,f,1,https://www.reformparty.uk/lichfield-constituency
95297,Sam Harper-Wallis,local.staffordshire.2025-05-01,local.staffordshire.penkridge.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Penkridge,f,1,https://www.samharperwallis.co.uk/
6074,Emma Louise Carter,local.staffordshire.2025-05-01,local.staffordshire.stafford-north.2025-05-01,2025-05-01,t,Green Party,PP63,Stafford North,f,1,http://yorkshireandhumber.greenparty.org.uk/candidates/leeds-north-east-emma-carter.html
56678,Alec Sandiford,local.staffordshire.2025-05-01,local.staffordshire.stone-rural-north.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Stone Rural North,f,1,https://alecsandiford.org.uk/
120183,Shane Robinson,local.staffordshire.2025-05-01,local.staffordshire.stretton.2025-05-01,2025-05-01,t,Green Party,PP63,Stretton,f,1,https://eaststaffs.greenparty.org.uk/
32225,Jeremy Oates,local.staffordshire.2025-05-01,local.staffordshire.watling.2025-05-01,2025-05-01,t,Conservative and Unionist Party,PP52,Watling,f,1,https://flow.page/jeremyotamworth
120295,Tom Ballinger,local.stratford-on-avon.2025-05-01,local.stratford-on-avon.alcester-west.by.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Alcester West,f,1,https://www.stratfordlibdems.org.uk/
120303,Cliff Brown,local.stratford-on-avon.2025-05-01,local.stratford-on-avon.welford-on-avon.by.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Welford-on-Avon,f,1,https://www.stratfordlibdems.org.uk/
4799,Ian Driver,local.thanet.2025-05-01,local.thanet.thanet-villages.by.2025-05-01,2025-05-01,t,Thanet Independents,PP8030,Thanet Villages,f,1,https://www.iandriver.org/
113043,Kate Sergeant,local.tunbridge-wells.2025-05-01,local.tunbridge-wells.st-johns.by.2025-05-01,2025-05-01,t,Green Party,PP63,St John's,f,1,https://tunbridgewells.greenparty.org.uk/
122389,James Michael Norris,local.warwickshire.2025-05-01,local.warwickshire.alcester.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Alcester,f,1,https://www.stratfordlibdems.org.uk/
96897,Stuart Keighley,local.warwickshire.2025-05-01,local.warwickshire.arden.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Arden,f,1,https://www.stratfordlibdems.org.uk/
96951,Cliff Brown,local.warwickshire.2025-05-01,local.warwickshire.bidford-welford.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Bidford & Welford,f,1,https://www.stratfordlibdems.org.uk/
97375,Steve Stuart,local.warwickshire.2025-05-01,local.warwickshire.coleshill-north-water-orton.2025-05-01,2025-05-01,t,Independent,ynmp-party:2,Coleshill North & Water Orton,f,1,https://steve19519.wixsite.com/website
4848,Sarah Catherine Downes,local.warwickshire.2025-05-01,local.warwickshire.eastlands.2025-05-01,2025-05-01,t,Conservative and Unionist Party,PP52,Eastlands,f,1,http://www.sarahdownes.org.uk/
28237,Louis William McMaster Adam,local.warwickshire.2025-05-01,local.warwickshire.feldon.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Feldon,f,1,https://www.stratfordlibdems.org.uk/
28239,Jonathan Chilvers,local.warwickshire.2025-05-01,local.warwickshire.leamington-brunswick.2025-05-01,2025-05-01,t,Green Party,PP63,Leamington Brunswick,f,1,https://warwickdistrict.greenparty.org.uk/
27523,Mike Wright,local.warwickshire.2025-05-01,local.warwickshire.nuneaton-abbey.2025-05-01,2025-05-01,t,Green Party,PP63,Nuneaton Abbey,f,1,https://nuneaton.greenparty.org.uk/2018-candidates/mike.html
61722,David Curtis,local.warwickshire.2025-05-01,local.warwickshire.stour-the-vale.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Stour & the Vale,f,1,https://www.stratfordlibdems.org.uk/
96774,Lorraine Grocott,local.warwickshire.2025-05-01,local.warwickshire.stratford-north.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Stratford North,f,1,https://www.stratfordlibdems.org.uk/
30388,Kate Rolfe,local.warwickshire.2025-05-01,local.warwickshire.stratford-south.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Stratford South,f,1,https://www.stratfordlibdems.org.uk/
96884,Steve Albon,local.warwickshire.2025-05-01,local.warwickshire.stratford-west.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Stratford West,f,1,https://www.stratfordlibdems.org.uk/
60988,Peter August Hencher-Serafin,local.warwickshire.2025-05-01,local.warwickshire.studley.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Studley,f,1,https://www.stratfordlibdems.org.uk/
5198,Keith Kondakor,local.warwickshire.2025-05-01,local.warwickshire.weddington.2025-05-01,2025-05-01,t,Green Party,PP63,Weddington,f,1,http://www.kondakor.co.uk
75404,George Cowcher,local.warwickshire.2025-05-01,local.warwickshire.wellesbourne.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Wellesbourne,f,1,https://www.stratfordlibdems.org.uk/
6407,Graham Reed,local.west-devon.2025-05-01,local.west-devon.tavistock-north.by.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Tavistock North,f,1,https://plymouth.lib.dm/en/page/graham-reed-lib-dem-parliamentary-candidate-for-plymouth-sutton-and-devonport
118926,Peter Rawlinson,local.west-northamptonshire.2025-05-01,local.west-northamptonshire.brackley.2025-05-01,2025-05-01,t,Independent,ynmp-party:2,Brackley,f,3,https://peterrawlinson1.substack.com/
1938,Andrew Stuart John Simpson,local.west-northamptonshire.2025-05-01,local.west-northamptonshire.braunston-crick.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Braunston & Crick,f,2,https://andrew-simpson.org.uk/en/
74897,Ian Alexander McCord,local.west-northamptonshire.2025-05-01,local.west-northamptonshire.deanshanger-paulerspury.2025-05-01,2025-05-01,t,Independent Network,PP1951,Deanshanger & Paulerspury,f,2,https://ianmccord.uk/
33659,Mark Allen,local.west-northamptonshire.2025-05-01,local.west-northamptonshire.hackleton-roade.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Hackleton & Roade,f,2,http://libdems.mark-allen.net/
121252,Caroline Lucy Collins,local.west-northamptonshire.2025-05-01,local.west-northamptonshire.long-buckby.2025-05-01,2025-05-01,t,Reform UK,PP7931,Long Buckby,f,2,https://www.reformparty.uk/
5977,Abigail Campbell,local.west-northamptonshire.2025-05-01,local.west-northamptonshire.naseby.2025-05-01,2025-05-01,t,Labour Party,PP53,Naseby,f,1,https://www.abigailcampbell.org/
33394,Paul Schofield,local.west-northamptonshire.2025-05-01,local.west-northamptonshire.parklands.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Parklands,f,1,https://www.westnorthantslibdems.org.uk/council-election-2025/our-candidates
73758,Imran Chowdhury,local.west-northamptonshire.2025-05-01,local.west-northamptonshire.upton.2025-05-01,2025-05-01,t,Conservative and Unionist Party,PP52,Upton,f,2,https://imranchowdhury.co.uk
80825,Marcus Mann,local.wiltshire.2025-05-01,local.wiltshire.amesbury-east-bulford.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Amesbury East & Bulford,f,1,https://www.salisburylibdems.org.uk/marcus_mann
109240,Alan Stuart Hagger,local.wiltshire.2025-05-01,local.wiltshire.amesbury-south.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Amesbury South,f,1,https://www.alanhagger.co.uk/
81178,Philip Baffour,local.wiltshire.2025-05-01,local.wiltshire.brinkworth.2025-05-01,2025-05-01,t,Labour Party,PP53,Brinkworth,f,1,www.malmesburylabour.com
118626,Bobby Lee Charles Seymour,local.wiltshire.2025-05-01,local.wiltshire.calne-central.2025-05-01,2025-05-01,t,Conservative and Unionist Party,PP52,Calne Central,f,1,https://bobbyseymour.co.uk/
23934,Ian Leslie Thorn,local.wiltshire.2025-05-01,local.wiltshire.calne-central.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Calne Central,f,1,https://cms.wiltshire.gov.uk/mgUserInfo.aspx?UID=4414
23933,John Boaler,local.wiltshire.2025-05-01,local.wiltshire.calne-chilvester-abberd.2025-05-01,2025-05-01,t,Labour Party,PP53,Calne Chilvester & Abberd,f,1,https://chippenham.laboursites.org/
23941,Jon Fisher,local.wiltshire.2025-05-01,local.wiltshire.calne-north.2025-05-01,2025-05-01,t,Labour Party,PP53,Calne North,f,1,https://chippenham.laboursites.org/homepage/manifesto/
119186,Tara Fisher,local.wiltshire.2025-05-01,local.wiltshire.calne-south.2025-05-01,2025-05-01,t,Labour Party,PP53,Calne South,f,1,https://chippenham.laboursites.org/homepage/manifesto/
119188,Julie Lawrence,local.wiltshire.2025-05-01,local.wiltshire.chippenham-hardenhuish.2025-05-01,2025-05-01,t,Labour Party,PP53,Chippenham Hardenhuish,f,1,https://chippenham.laboursites.org/homepage/manifesto/
119189,Ruby Eggleton,local.wiltshire.2025-05-01,local.wiltshire.chippenham-hardens-central.2025-05-01,2025-05-01,t,Labour Party,PP53,Chippenham Hardens & Central,f,1,https://chippenham.laboursites.org/homepage/manifesto/
119092,Thom MacCallum,local.wiltshire.2025-05-01,local.wiltshire.chippenham-lowden-rowden.2025-05-01,2025-05-01,t,Green Party,PP63,Chippenham Lowden & Rowden,f,1,https://cdnw.greenparty.org.uk/
119191,Tim Gilmore,local.wiltshire.2025-05-01,local.wiltshire.chippenham-pewsham.2025-05-01,2025-05-01,t,Labour Party,PP53,Chippenham Pewsham,f,1,https://chippenham.laboursites.org/homepage/manifesto/
23921,Margaret Ursula Green,local.wiltshire.2025-05-01,local.wiltshire.devizes-north.2025-05-01,2025-05-01,t,Green Party,PP63,Devizes North,f,1,https://cdnw.greenparty.org.uk/
27423,Ernie Clark,local.wiltshire.2025-05-01,local.wiltshire.hilperton.2025-05-01,2025-05-01,t,Independent,ynmp-party:2,Hilperton,f,1,http://www.ernieclark.org.uk/
27426,Trevor William Carbin,local.wiltshire.2025-05-01,local.wiltshire.holt.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Holt,f,1,http://www.trevorcarbin.org.uk/
122523,Alex Hall,local.wiltshire.2025-05-01,local.wiltshire.kington.2025-05-01,2025-05-01,t,Communist Party of Britain,PP78,Kington,f,1,https://communistparty.org.uk/
79961,Sue Pitman,local.wiltshire.2025-05-01,local.wiltshire.lyneham.2025-05-01,2025-05-01,t,Labour Party,PP53,Lyneham,f,1,https://chippenham.laboursites.org/homepage/manifesto/
119091,Mike Elam,local.wiltshire.2025-05-01,local.wiltshire.malmesbury.2025-05-01,2025-05-01,t,Green Party,PP63,Malmesbury,f,1,https://cdnw.greenparty.org.uk/
23855,Jon Hubbard,local.wiltshire.2025-05-01,local.wiltshire.melksham-south.2025-05-01,2025-05-01,t,Independent,ynmp-party:2,Melksham South,f,1,https://jonhubbard.org/
20733,Jonathon Seed,local.wiltshire.2025-05-01,local.wiltshire.melksham-without-west-rural.2025-05-01,2025-05-01,t,Conservative and Unionist Party,PP52,Melksham Without West & Rural,f,1,https://jonathonseed.com/
71613,Victoria Susan Charleston,local.wiltshire.2025-05-01,local.wiltshire.mere.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Mere,f,1,https://www.victoriacharleston.org.uk/
79722,Arthur John McAuley,local.wiltshire.2025-05-01,local.wiltshire.minety.2025-05-01,2025-05-01,t,Green Party,PP63,Minety,f,1,https://cdnw.greenparty.org.uk/
28894,Martin James Rosell,local.wiltshire.2025-05-01,local.wiltshire.redlynch-landford.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Redlynch & Landford,f,1,https://www.salisburylibdems.org.uk/martin_rosell
24124,Ron Bardwell,local.wiltshire.2025-05-01,local.wiltshire.royal-wootton-bassett-north.2025-05-01,2025-05-01,t,Labour Party,PP53,Royal Wootton Bassett North,f,1,http://www.northwiltshirelabour.com/manifesto/
28877,Heather Reilly-Edwards,local.wiltshire.2025-05-01,local.wiltshire.royal-wootton-bassett-south-west.2025-05-01,2025-05-01,t,Labour Party,PP53,Royal Wootton Bassett South & West,f,1,https://chippenham.laboursites.org/
81478,Richard Andrew Johnson,local.wiltshire.2025-05-01,local.wiltshire.salisbury-bemerton-heath.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Salisbury Bemerton Heath,f,1,https://bemerton.uk
81433,Samuel Foster,local.wiltshire.2025-05-01,local.wiltshire.salisbury-fisherton-bemerton-village.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Salisbury Fisherton & Bemerton Village,f,1,https://www.salisburylibdems.org.uk/sam_foster
71611,Rick Page,local.wiltshire.2025-05-01,local.wiltshire.salisbury-harnham-east.2025-05-01,2025-05-01,t,Green Party,PP63,Salisbury Harnham East,f,1,https://salisbury.greenparty.org.uk/news/2019/11/05/rick-page-confirmed-as-new-parliamentary-candidate-for-salisbury-green-party/
28821,Brian Edward Dalton,local.wiltshire.2025-05-01,local.wiltshire.salisbury-harnham-west.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Salisbury Harnham West,f,1,https://harnham.org.uk/
28769,Paul William Leslie Sample,local.wiltshire.2025-05-01,local.wiltshire.salisbury-st-edmunds.2025-05-01,2025-05-01,t,Liberal Democrats,PP90,Salisbury St Edmund's,f,1,http://paulsample.co.uk/
81513,Dominic Muns,local.wiltshire.2025-05-01,local.wiltshire.the-lavingtons.2025-05-01,2025-05-01,t,Conservative and Unionist Party,PP52,The Lavingtons,f,1,https://www.dominicmuns.co.uk
